long,lat,elevation,distance
6.363183,45.305452,862.2,86.80328094381807
6.365715,45.304084,846,87.05326286085365
6.367572,45.302313,824.4,87.2982268902707
6.368748,45.300874,803.6,87.48299475928924
6.366824,45.302201,787.2,87.69398368477046
6.363757,45.303209,764.4,87.95904596003919
6.365441,45.302199,746.8,88.13232739467782
6.364843,45.302125,732.6,88.17986904569938
6.3626,45.301356,716.8,88.37524634821168
6.364469,45.300569,700.4,88.5458087703498
6.364799,45.298792,682.4,88.74530402630741
6.361741,45.298355,662.8,88.98964767333494
6.359066,45.297697,644,89.21154952758856
6.357576,45.296393,628.4,89.39778794360929
6.356861,45.294612,617.4,89.60380230619609
6.354542,45.294072,613,89.79509228080315
6.352475,45.293392,610.8,89.97378491212213
6.352934,45.291781,607.6,90.15668746490284
6.35303,45.290048,607.6,90.34975058175513
6.352955,45.288433,608.6,90.52962748583157
6.352733,45.286917,609.8,90.69928111269758
6.351566,45.285684,612,90.86418538961087
6.349895,45.283971,615.2,91.09546777992033
6.34867,45.282722,622,91.26439827201777
6.347762,45.281755,628.2,91.39341654197479
6.346937,45.280885,634.4,91.5098436763485
6.346034,45.279929,640.6,91.6376261328942
6.345117,45.279028,646.2,91.76099223182227
6.344193,45.278102,652.2,91.88694634270631
6.344319,45.277247,658.4,91.98263488703394
6.345818,45.276287,660.6,92.14140655386191
6.347219,45.274974,660.6,92.32418513326806
6.346859,45.274026,661.6,92.4334191727963
6.345925,45.273409,668.4,92.53377352901099
6.34512,45.272813,676.4,92.62530899611178
6.344157,45.27233,682.8,92.71794940953951
6.343104,45.272279,689.4,92.80063632856185
6.342208,45.272313,696.4,92.87093074889313
6.341238,45.27241,703,92.94768361252451
6.340369,45.27225,709.6,93.01805225717116
6.339863,45.271677,716.4,93.09315222570437
6.339477,45.271079,722.6,93.16626771977451
6.339008,45.270364,730.2,93.2539325222964
6.338568,45.26999,737,93.30798419333173
6.338325,45.270664,745.4,93.38539102434115
6.337551,45.270966,753.4,93.45472353801593
6.336722,45.270933,761.6,93.51977257669155
6.336349,45.270259,768.2,93.60029154516772
6.336149,45.26958,775,93.67748441352653
6.33563,45.26894,780.2,93.75951522162305
6.33452,45.268361,783.6,93.86775955896329
6.333636,45.267826,788.4,93.95910237566807
6.332669,45.267533,794.6,94.04158590671892
6.331733,45.267293,800.8,94.11963342288084
6.330964,45.266919,807.6,94.19286774733665
6.330564,45.2662,814.2,94.27882316522383
6.330163,45.26551,822.8,94.3618106612411
6.329669,45.264934,830.6,94.4367067897524
6.329092,45.264329,837.8,94.51782134108423
6.328567,45.26378,845.4,94.59148955456912
6.328134,45.263109,852.2,94.67352857862437
6.3276,45.262535,860,94.74990591694045
6.326943,45.261977,868.8,94.83058089385209
6.32625,45.261413,876.6,94.91358874289133
6.325559,45.260876,884.2,94.99424224933092
6.324831,45.260439,892,95.06921160490316
6.324049,45.259929,901.2,95.15274463124473
6.323275,45.259466,908.8,95.23233547325233
6.322556,45.258905,917.2,95.3164434437317
6.321913,45.258408,924.6,95.39127358189441
6.321203,45.257895,932.2,95.47100101472137
6.320477,45.257442,939.6,95.54702307348302
6.319815,45.256878,948.4,95.62846536399687
6.319277,45.256365,955.2,95.69944798477084
6.318619,45.255829,963.6,95.77830767305018
6.318211,45.255273,969,95.8479714020324
6.318491,45.254363,973.4,95.95162122604262
6.317341,45.253436,976.8,96.08862646877961
6.317062,45.25185,968.2,96.26652787654132
6.315885,45.250388,953,96.4535988444816
6.315506,45.248841,949.6,96.62835285006966
6.31601,45.247328,947.6,96.80134911066133
6.317349,45.246415,950.8,96.94744102051503
6.316677,45.24519,950.6,97.09362515954604
6.315995,45.243355,944.6,97.30477461378405
6.31616,45.241447,937.4,97.51756557872883
6.314473,45.239666,921.4,97.75587762158817
6.310957,45.239508,907,98.0320396913487
6.310469,45.238493,908,98.15132846670473
6.311427,45.238283,917.2,98.22997736454197
6.312369,45.238291,924,98.30382302560027
6.313135,45.238098,930.4,98.3675953687845
6.31297,45.237648,937.8,98.4193319296445
6.312545,45.23717,944,98.48211139282024
6.312308,45.236568,950,98.551653231297
6.312389,45.235898,956,98.62650708000525
6.312235,45.235275,962,98.69690198128963
6.312027,45.234643,968.8,98.76912067443078
6.311669,45.234062,975.4,98.83962369314202
6.311618,45.233539,982.2,98.89798090023532
6.31162,45.232986,988.8,98.95954077830609
6.311235,45.232516,996.6,99.0199422843467
6.310996,45.231962,1003.4,99.08439665134344
6.310586,45.231571,1010.4,99.13850422565523
6.310148,45.231212,1017.2,99.19119354553997
6.310469,45.230734,1023.6,99.2500550483332
6.310324,45.230142,1029.4,99.31692943358333
6.309923,45.229713,1036.2,99.37410434363782
6.310099,45.229244,1042.4,99.42810576453293
6.310334,45.228802,1048.8,99.48064523353959
6.310317,45.228304,1054.8,99.53609835906218
6.309905,45.227888,1060.8,99.59255964998603
6.309764,45.227389,1065.4,99.64919737392904
6.310024,45.226938,1070.4,99.70338298490076
6.31043,45.226448,1076,99.76653811666687
6.31078,45.225882,1081.6,99.83526133371716
6.310261,45.225242,1086.4,99.91730765681349
6.309543,45.224812,1091.2,99.99120211167781
6.30869,45.224239,1096,100.08362291854277
6.308421,45.223442,1100.6,100.17481707968147
6.308148,45.223665,1106.2,100.20759546428428
6.308388,45.224291,1112.4,100.2797774492519
6.308933,45.22488,1118.8,100.35803982110822
6.309387,45.225468,1125.2,100.43254840757574
6.3095,45.226041,1130.8,100.49694682330879
6.309003,45.226461,1135.6,100.55781009851862
6.308411,45.226918,1141.4,100.62667489543739
6.308299,45.227591,1147.2,100.70210576166093
6.307887,45.228106,1153.2,100.76790885720006
6.307421,45.228548,1159.4,100.82919290403542
6.306875,45.228645,1165.8,100.87334025498265
6.306307,45.228757,1172,100.91958385503493
6.306381,45.229205,1177.4,100.96979130445496
6.306186,45.229628,1183.4,101.01929898151116
6.305609,45.229926,1189.8,101.07539487631
6.306159,45.230424,1195.4,101.1456266929695
6.305971,45.230982,1200,101.2094675899653
6.305448,45.231346,1205.8,101.26711313251906
6.305223,45.2319,1211.2,101.33125710451645
6.305031,45.232467,1217,101.39614515980536
6.305103,45.233082,1222.6,101.46483893197164
6.304868,45.232961,1228.6,101.48766048721833
6.304613,45.232386,1235,101.55471821029023
6.3045349999999996,45.231812,1242,101.61890751861486
6.304375,45.231267,1248.8,101.68085974551299
6.304696,45.230721,1255.6,101.74664392148651
6.304555,45.230185,1263.4,101.80732647601064
6.304162,45.229754,1270,101.86434613944711
6.303458,45.229588,1277,101.9225500903167
6.303719,45.229196,1283.4,101.97074664395548
6.303898,45.228803,1290,102.01669091530867
6.303403,45.228398,1296.2,102.0761776078938
6.302638,45.228099,1303,102.14477084724507
6.303046,45.227652,1310.8,102.2039252904152
6.303732,45.227301,1317.2,102.27040368843514
6.304029,45.226806,1324,102.33022483417565
6.304146,45.22624,1331.2,102.39389592211732
6.304025,45.22558,1339,102.46797674513749
6.303668,45.225005,1345.6,102.53783789566998
6.303801,45.224392,1351.6,102.60686891777756
6.304044,45.22365,1356.2,102.69163691020557
6.303636,45.223045,1362.8,102.76619671614101
6.303898,45.222251,1367.6,102.85694028305876
6.303695,45.221725,1373,102.91761919275403
6.304515,45.220821,1377.8,103.03703856147494
6.305235,45.220474,1382.4,103.10544460578805
6.305695,45.219479,1384.6,103.22193249374482
6.305524,45.218063,1385.6,103.38013017470615
6.305899,45.216283,1386.6,103.58044895603055
6.306031,45.214966,1385.4,103.72742169100648
6.306185,45.213986,1383.2,103.83718119743604
6.306633,45.210579,1379.8,104.2180705166304
6.307847,45.209519,1379.8,104.36968974902734
6.309033,45.208635,1383.2,104.50509842535223
6.308601,45.207322,1385.6,104.65513643477532
6.307959,45.205677,1382.2,104.84505353918469
6.306917,45.204141,1376.2,105.03456806494198
6.306236,45.202373,1370.6,105.2385003687064
6.303343,45.201691,1360.4,105.47778127190603
6.302745,45.199596,1346.4,105.71566596352109
6.302577,45.198022,1336.6,105.8913777082648
6.301198,45.197016,1324.4,106.04707786160846
6.29914,45.195984,1319.8,106.24521969543976
6.298079,45.194808,1318.8,106.40034960597083
6.296856,45.193732,1322,106.5538159109436
6.295209,45.193371,1329.6,106.6891257514242
6.294076,45.193051,1335.8,106.78488094477625
6.293237,45.192585,1341,106.86868519758765
6.291845,45.192468,1347.2,106.97866130913145
6.290551,45.192899,1353,107.09094223220113
6.289508,45.192304,1357.8,107.19621379045748
6.288191,45.192275,1362.4,107.29958306110024
6.286852,45.192753,1366.8,107.41733573899424
6.285618,45.192694,1372.6,107.5143650285452
6.284696,45.193442,1378.4,107.62466020459236
6.284042,45.194387999999996,1384.4,107.7418012358733
6.283004,45.19519,1390.2,107.86263612195448
6.28207,45.19575,1396.4,107.95883586621312
6.281793,45.196496,1401,108.04467596042599
6.280938,45.196951,1407,108.12872236508986
6.280039,45.197252,1413.6,108.20679862561654
6.279542,45.197785,1419.8,108.27779410739579
6.278809,45.19816,1426,108.34884813021687
6.278046,45.198618,1432,108.42747096211323
6.277274,45.199162,1438.4,108.51311170134305
6.276554,45.199659,1444.2,108.59217242997262
6.275688,45.200321,1449,108.69239733787826
6.274516,45.201056,1453.4,108.81546483973375
6.272575,45.200944,1455.6,108.96822292179372
6.270778,45.201347,1460.4,109.11614290092616
6.269423,45.201705,1467.8,109.22965159892618
6.268603,45.202269,1475.2,109.3195330805599
6.267776,45.202908,1481.2,109.41580141796078
6.266909,45.203357,1487.6,109.5001974906705
6.266072,45.203792,1494.6,109.58177427648998
6.265699,45.204485,1501.4,109.66427980455857
6.265089,45.20524,1507.4,109.76098976515559
6.264405,45.205947,1512,109.8562377694727
6.263414,45.206502,1516.8,109.95552643900768
6.262749,45.207589,1520,110.08729239491731
6.261848,45.208591,1523.4,110.21933421348236
6.260559,45.208998,1529.4,110.33011554960322
6.259128,45.209495,1535.2,110.45524039342044
6.25783,45.21039,1538.4,110.59767948338387
6.25663,45.211349,1540.6,110.73999357528774
6.255011,45.212096,1542.8,110.8917683722505
6.253732,45.212512,1549.2,111.00224505106038
6.252729,45.213027,1555,111.09957761507458
6.252332,45.213856,1560.6,111.19697156950784
6.252092,45.214624,1566.4,111.28451206086525
6.251168,45.214973,1573,111.36672949531943
6.250178,45.215007,1579,111.44445636553536
6.249239,45.215213,1585.4,111.52157966383193
6.248403,45.215959,1589.8,111.62738204970604
6.247343,45.216823,1592,111.7545034737147
6.246326,45.217363,1596.6,111.85437049811323
6.245334,45.217638,1602.8,111.9379655382762
6.244101,45.217871,1607.6,112.03806990508828
6.242954,45.218543,1612.6,112.15505488705817
6.24156,45.219133,1614.6,112.28257747339713
6.2403,45.219762,1618.2,112.40367345477185
6.239006,45.220137,1622.6,112.51339038573964
6.237655,45.220398,1627.4,112.62323654128447
6.236404,45.220852,1632,112.73358275878002
6.234821,45.221078,1635.4,112.86023070752395
6.233188,45.221364,1636.4,112.99217339536723
6.231375,45.221392,1637.6,113.13436497189926
6.229905,45.221427,1641.2,113.24969350432623
6.228861,45.221449,1647.4,113.33159012968913
6.228001,45.221406,1653.8,113.39919238982064
6.227194,45.221369,1661,113.46260319416159
6.226532,45.22112,1667.8,113.52144802495708
6.225737,45.221063,1674.6,113.58410643121701
6.224924,45.221081,1681,113.64788562367018
6.224124,45.221033,1687.2,113.71084117984735
6.223632,45.220413,1693.8,113.78990933017255
6.223248,45.220706,1700.4,113.83429906766528
6.222931,45.221228,1707.2,113.89750079633424
6.222901,45.221731,1713.4,113.95354388845657
6.22377,45.221998,1719,114.02788208631324
6.2229,45.222091,1722.8,114.09687913639598
6.22211,45.221955,1727.6,114.16064563974575
6.221528,45.221635,1733.4,114.21853721164712
6.22072,45.221447,1739.2,114.28525944822687
6.220131,45.221049,1746.8,114.3492584627176
6.219426,45.220788,1754,114.41170831132855
6.218546,45.220551,1762.6,114.48558173191455
6.217755,45.220347,1770.2,114.55163174049984
6.21719,45.219838,1776.2,114.62355716308184
6.21722,45.220381,1782.4,114.68404940172454
6.217215,45.220947,1790.6,114.74705745326804
6.216754,45.221415,1797.4,114.81046698421646
6.216435,45.221894,1803.6,114.8693641302519
6.216051,45.222434,1810.4,114.93659559602852
6.215972,45.223065,1816.8,115.00711078113054
6.216174,45.223593,1823.4,115.06798401583688
6.216487,45.224209,1829.8,115.14081603452122
6.216826,45.224726,1834.4,115.2042094575185
6.216991,45.225136,1840.6,115.2516484934961
6.216189,45.224631,1846.2,115.33599477123374
6.215441,45.224155,1850.8,115.4150344931951
6.214569,45.223995,1856.6,115.4856867110241
6.213847,45.22357,1862.6,115.55946315410166
6.21322,45.22302,1868.6,115.63798344413613
6.21264,45.222395,1874.6,115.7211024685494
6.212378,45.22179,1880.6,115.79151421754032
6.212329,45.221269,1886,115.84963879362881
6.211953,45.22179,1890.6,115.91469952564636
6.211697,45.222427,1894.8,115.98839630337643
6.211726,45.222999,1897,116.05211163877522
6.211941,45.223535,1900.4,116.11411453408499
6.212495,45.224076,1905.2,116.18836890305217
6.213155,45.224576,1909.6,116.26436796308137
6.213611,45.225047000000004,1915.4,116.32782916617494
6.213924,45.225574,1918.6,116.3914205896814
6.214342,45.226178,1923,116.46621943476902
6.214846,45.226733,1928.6,116.53955769526694
6.215365,45.227214,1934,116.60680926805794
6.2161,45.227603,1939.4,116.67889148401771
6.216751,45.227955,1945,116.74323758737559
6.215756,45.227662,1949.6,116.82779096548437
6.214973,45.227354,1955,116.89810524963734
6.213962,45.22687,1961,116.99394771137571
6.213173,45.226318,1968.6,117.08114026661458
6.212572,45.225838,1974.8,117.1523825913457
6.212833,45.226275,1980.8,117.20515797923713
6.213078,45.22673,1986.8,117.25932840554532
6.213539,45.227247,1992.6,117.32728870988606
6.214397,45.227571,2000.2,117.40361656233576
6.214998,45.227959,2006.6,117.46753650583248
6.215296,45.228543,2012.8,117.53661778280646
6.215749,45.229061,2018.8,117.60434076221334
6.216034,45.229649,2024.6,117.6735051447912
6.216088,45.230236,2030,117.73898668120624
6.216515,45.230821,2036.2,117.812208840449
6.216195,45.230862,2042.2,117.83770767255567
6.215462,45.230383,2048.6,117.91610085208654
6.215125,45.229712,2055.6,117.99533104925182
6.21452,45.229166,2063.2,118.07242835858882
6.213762,45.228789,2071,118.14518012404857
6.213076,45.228636,2078,118.2015948937865
6.212486,45.228905,2085.4,118.25669760562774
6.211705,45.228934,2092.2,118.31801277004259
6.211005,45.228852,2098,118.37364651648284
6.210294,45.228956,2104.4,118.43057823611032
6.209587,45.228972,2109.2,118.48603534924784
6.208819,45.229013,2115.2,118.5464189333544
6.209141,45.229568,2121,118.61315977944867
6.209487,45.230121,2126.6,118.6804309093776
6.210114,45.230532,2133,118.74758389334202
6.210253,45.230717,2139.2,118.77088339272821
6.209168,45.230592,2146,118.85707505020338
6.208335,45.230203,2152.2,118.93543284428922
6.207685,45.229841,2159.6,119.00039974528896
6.207063,45.229499,2166.2,119.06226526490808
6.206365,45.229209,2171.8,119.12580049265321
6.205614,45.228862,2176.8,119.19621875763842
6.204818,45.228421,2183.8,119.27562011490099
6.204477,45.227673,2190.8,119.36307372190252
6.203342,45.227479,2198.8,119.45464249801233
6.20245,45.228504,2199.8,119.58847107158331
6.201605,45.229992,2189.8,119.76687074499362
6.199349,45.231345,2174.2,119.99917633631289
6.196934,45.232903,2157.6,120.25593247948954
6.194128,45.233859,2138.4,120.50029544476693
6.192834,45.235475,2123.6,120.70681683505552
6.19052,45.236994,2106,120.95480163030636
6.187497,45.237881,2089,121.2115171022923
6.185171,45.239207,2072.4,121.44610531238366
6.182375,45.238942,2053,121.6672479546243
6.179035,45.238936,2034.4,121.92905744969931
6.175883,45.238467,2018,122.18158645854453
6.174092,45.236528,1996,122.43907557439427
6.171819,45.234768,1971.4,122.70390405025087
6.16874,45.2336,1946.2,122.97806649859109
6.165492,45.232699,1924.6,123.25173194824951
6.16205,45.231864,1904.2,123.53712866783056
6.15933,45.230288,1882.2,123.81326245507236
6.156479,45.22905,1863.2,124.07584819506924
6.15334,45.228351,1842.8,124.33395418265229
6.150607,45.227409,1827.4,124.57250802133272
6.149182,45.226767,1829,124.70513379999142
6.147667,45.226697,1835,124.82416915745071
6.146256,45.226587,1841.4,124.93547112502202
6.145092,45.226412,1846.4,125.02878826506658
6.144099,45.226089,1852,125.11454472981708
6.143028,45.225716,1856.2,125.20822039944633
6.142026,45.225325,1861.6,125.29803330717908
6.140942,45.225033,1867.4,125.38902798225043
6.139901,45.22475,1872,125.47651660325666
6.1389,45.224298,1876.4,125.56974480035247
6.138821,45.223497,1881,125.65912659563286
6.13823,45.222735,1886.8,125.75578399446107
6.137113,45.222249,1891.6,125.85872867604824
6.136408,45.221369,1896,125.9712103089454
6.135707,45.220363,1898.2,126.09595979224366
6.134645,45.219108,1898.2,126.2586014022863
6.133409,45.217545,1890.2,126.45776674115533
6.131867,45.215725,1879,126.69370870451498
6.130293,45.213642,1868.4,126.95639308228898
6.128091,45.21192,1852.8,127.21439696281061
6.125815,45.210364,1835.8,127.4631190501123
6.122792,45.209396,1824.2,127.72354036936765
6.119589,45.208634000000004,1809,127.98867767387439
6.116893,45.208513,1804.2,128.2005473573676
6.114447,45.208051,1801.8,128.39915683616434
6.111459,45.207815,1788.8,128.63496943625745
6.108385,45.20763,1772.8,128.87693777871678
6.10501,45.206516,1751.2,129.16924720214675
6.103506,45.205671,1734,129.32012090989747
6.106063,45.206458,1720.4,129.538970013803
6.108892,45.206811,1700.6,129.76430239918454
6.106826,45.206231,1687.8,129.93872952582507
6.103402,45.205074,1664.2,130.23656808552306
6.099565,45.204339,1637.4,130.54843970914152
6.095515,45.204609,1605,130.8675135708275
6.091416,45.203973,1570,131.19671617974174
6.088236,45.203399,1543.2,131.4541923337936
6.085879,45.201599,1528,131.72682488441967
6.082772,45.201253,1509.6,131.97355527887703
6.079167,45.201386,1487.4,132.2567105321151
6.077063,45.203081,1460.6,132.50738482415684
6.076683,45.203085,1441.6,132.53719355308738
6.076665,45.202146,1421.4,132.6417320892323
6.074851,45.203703,1399.2,132.86597643201074
6.072385,45.204437,1372.4,133.0759450284811
6.070392,45.20512,1368.8,133.24977166210257
6.067876,45.205964,1359.6,133.46833112195372
6.064945,45.20748,1336.6,133.75350553123184
6.06093,45.20822,1301.8,134.07899340882167
6.057353,45.209208,1264.6,134.3803178179393
6.055205,45.209748,1256.2,134.5591817185715
6.05624,45.209765,1264,134.64037475803343
6.056937,45.209908,1273.4,134.6973083733902
6.057075,45.210149,1281.6,134.72623713531445
6.056532,45.210228,1288.2,134.7697207373158
6.055973,45.210319,1295.6,134.81471567284666
6.055741,45.210536,1304.2,134.84495757994463
6.056429,45.210617,1310.6,134.8996621746832
6.056713,45.210814,1317.2,134.93091904953323
6.055908,45.210861,1325.6,134.99426726524797
6.055345,45.210853,1334.8,135.03842926847102
6.053699,45.210944,1337.2,135.16791285591887
6.051586,45.210861,1339.4,135.33388118575527
6.050471,45.211259,1346,135.4319078982978
6.049427,45.210837,1353,135.52630244686864
6.04832,45.211027,1359.4,135.61565761830747
6.047571,45.211143,1365,135.67579999830997
6.046677,45.209879,1367.2,135.83300809110227
6.045262,45.20917,1368.2,135.96918562248578
6.04482,45.207906,1369.2,136.11410063888357
6.044138,45.206485,1368.2,136.28108436537772
6.043058,45.205017,1367.2,136.46515024145853
6.041334,45.20408,1364,136.6359248728548
6.040333,45.202483,1359.2,136.8302676150133
6.039312,45.200538,1350.8,137.06112017146373
6.039286,45.198575,1344.8,137.27964984872267
6.038649,45.196007,1326.8,137.5698525510918
6.036934,45.193218,1297,137.9082188205546
6.035702,45.190277,1262.8,138.24957806423333
6.033973,45.187317,1224.4,138.605912953621
6.034652,45.184647,1192.4,138.90787256593026
6.035302,45.181372,1154.6,139.27599394453262
6.036567,45.178377,1118.6,139.62385824778346
6.03689,45.176277,1090.6,139.8589992071269
6.037575,45.174045,1075.8,140.11321261447702
6.038731,45.171123,1049.6,140.45090220751177
6.040779,45.168573,1019.4,140.7771123549592
6.041951,45.165786,994.4,141.10070862030705
6.042265,45.162759,969.2,141.43857279864068
6.04254,45.159924,951.8,141.754900888107
6.043861,45.157017,927.2,142.0947143330853
6.04556,45.154312,895,142.4240485464205
6.047217,45.15166,869.6,142.74665614425965
6.04845,45.149495,865.6,143.00637608903398
6.049477,45.148193,869.2,143.1722319886655
6.050654,45.147463,877.4,143.29528863675026
6.051258,45.146466,884.4,143.41598079773314
6.053205,45.145828,885.4,143.5845399439757
6.053453,45.144443,878.8,143.7399421606647
6.05086,45.143657,863.8,143.96154111328744
6.049348,45.141488,854.2,144.2306015954204
6.048958,45.139663,853.2,144.43605473139357
6.048478,45.138041,854.4,144.62050698401822
6.049226,45.136748,856.6,144.77596652903455
6.049395,45.135166,858.6,144.95257330410377
6.049003,45.133485,858.6,145.14221652825452
6.04859,45.132037,858.6,145.3066378382285
6.048138,45.130688,858.6,145.46094627237198
6.047478,45.129296,858.6,145.62434249526856
6.045649,45.128144,858.6,145.81690298607305
6.043809,45.12909,859.8,145.9957125863895
6.041847,45.13031,860.8,146.20110860309933
6.041449,45.130302,861.8,146.23237843392081
6.043602,45.128653,850,146.48195341544744
6.043189,45.128559,837,146.5160356628232
6.040309,45.128776,823.6,146.74351078612
6.037703,45.127908,817.6,146.9698435902488
6.035249,45.12705,815.4,147.18494739385667
6.033094,45.126182,813.4,147.3798415278202
6.030952,45.125319,813.4,147.5735752199521
6.028812,45.12442,813.4,147.76919433330923
6.026674,45.123564,811.2,147.9622740021728
6.024464,45.122696,810.2,148.16094040507738
6.022614,45.121493,810.2,148.35854946001223
6.020289,45.120586,809.2,148.56722650669988
6.018018,45.119554,808.2,148.77940439129324
6.01625,45.118225,808.2,148.9823196065582
6.014506,45.116791,807.2,149.19267769302678
6.012822,45.115304,807.2,149.40457554237
6.009806,45.114746,804.8,149.64950955729762
6.006871,45.114475,804.8,149.88204001973952
6.006087,45.113236,806.8,150.03309148684653
6.006508,45.11125,808,150.25663225814262
6.006953,45.109337,808,150.47243709426073
6.007411,45.107427,808,150.68808065391113
6.007836,45.105613,808,150.8927563852347
6.008251,45.103824,808,151.09455865747407
6.008687,45.10199,808,151.30157288460285
6.009128,45.100127,809,151.51183611610512
6.009606,45.098236,809,151.72566597863158
6.010093,45.096356,809,151.93841676982126
6.010576,45.094432,810,152.15593266460067
6.011033,45.092427,811,152.38199919842336
6.011512,45.090453,812,152.60494494132834
6.011968,45.088575,812,152.81705245582117
6.012443,45.086621,813,153.037751131482
6.012911,45.084717,813,153.2528715619071
6.013395,45.08281,814,153.46853952350875
6.013834,45.08098,815.2,153.67515596667926
6.014238,45.079096,816.2,153.88727250330578
6.014666,45.077303,817.2,154.0896840016199
6.015224,45.075781,821.8,154.26469828197628
6.01614,45.074624,826.4,154.4122575353513
6.017262,45.073245,830.6,154.5893030764535
6.018705,45.071486,828.6,154.81560154454118
6.020093,45.069498,825.2,155.06234555247806
6.021499,45.067645,823,155.2963724077718
6.022825,45.065934,821,155.51350561561782
6.024081,45.064212,821,155.72913984059886
6.025313,45.062544,821,155.93857015013205
6.026516,45.060945,821,156.140142851343
6.027858,45.0592,822,156.36120718162567
6.029156,45.057476,822,156.57857577045343
6.029702,45.055599,822,156.7918882233026
6.03165,45.054756,823,156.97153548482277
6.033664,45.055893,823,157.17427607070377
6.035134,45.057231,823,157.36281595615534
6.036624,45.058424,825.2,157.53991747480796
6.037746,45.059664,827.4,157.70374046239775
6.037316,45.061659,821.2,157.92838196022103
6.037663,45.063331,820,158.11649731442333
6.039334,45.064522,822.4,158.30315212317961
6.039923,45.065802,826,158.45297781737273
6.039626,45.066515,836.2,158.5357123656602
6.039516,45.066986,842.6,158.5888523430903
6.03945,45.067434,849,158.63899270920095
6.039335,45.067949,855.2,158.6970308395294
6.039285,45.068521,863,158.76082681720547
6.039199,45.069005,870,158.8151280407772
6.038972,45.069422,876.2,158.86486073223466
6.038738,45.069928,882.4,158.9241165283628
6.038668,45.070426,889,158.97982612238994
6.038776,45.070913,895.8,159.03469958745242
6.038918,45.071436,902,159.09398032080037
6.039187,45.071724,908.2,159.13238701306386
6.039177,45.07117,912.8,159.1940630216743
6.039346,45.07072,919.8,159.245888806827
6.039617,45.070238,926.4,159.30361997493426
6.040051,45.069925,934,159.3523871383523
6.040461,45.06958,940.8,159.40252669668013
6.040955,45.069224,948.6,159.4580145666987
6.041071,45.068706,955.2,159.5163948001785
6.041167,45.068221,961,159.57090976173532
6.041395,45.067771,967.8,159.62411422589125
6.041682,45.067322,974.6,159.67895400735176
6.041969,45.066867,981.2,159.7344032999381
6.042238,45.066524,988,159.77805207795146
6.041943,45.06714,995.2,159.85044116570538
6.041753,45.067623,1001.8,159.90624505522652
6.042036,45.067856,1008.6,159.94041829186784
6.04212,45.067333,1014.6,159.99901176618317
6.042605,45.066932,1021.8,160.05772030747562
6.042911,45.066434,1028.2,160.1181528511613
6.043237,45.066028,1036,160.17011069735358
6.043173,45.066506,1043.8,160.2235588079953
6.043015,45.066976,1050.2,160.27733348761063
6.042842,45.067481,1057.2,160.33517190517094
6.042735,45.067959,1064.2,160.38904351961176
6.042689,45.068428,1070.8,160.44137747279098
6.042825,45.068836,1077.6,160.48803745193246
6.042858,45.068203,1083.4,160.5585504368471
6.043234,45.067769,1090.2,160.6151896631771
6.043648,45.067347,1096.8,160.67234112721042
6.044351,45.06762,1101.6,160.7354163083415
6.044735,45.068326,1107.4,160.8196071932571
6.045077,45.068964,1112.8,160.89554845466103
6.045628,45.069581,1117.4,160.97675237502725
6.04606,45.070141,1122.6,161.04774283561946
6.046709,45.070541,1128.4,161.1154634693409
6.047251,45.07103,1134.4,161.18459278999774
6.047772,45.071585,1141,161.2587191741091
6.047861,45.071831,1147,161.2869834945879
6.047152,45.071354,1152.6,161.36396648729922
6.046379,45.071088,1156.8,161.4315675564908
6.045532,45.071069,1162.8,161.49818978549416
6.044606,45.070948,1167.4,161.5722248884793
6.044747,45.071245,1173.4,161.60709558887393
6.045562,45.071472,1178,161.67597116708512
6.046347,45.07165,1183.6,161.74078806751538
6.04694,45.072085,1189.2,161.80800590820425
6.047418,45.072637,1195,161.88003378573055
6.04771,45.07325,1200.6,161.95203025915512
6.048354,45.073638,1205.2,162.01857849721338
6.049139,45.073461,1210.8,162.0833594078913
6.049878,45.073188,1215.2,162.14892371516845
6.050458,45.072855,1221,162.2076873617403
6.050992,45.072546,1227,162.26196028603172
6.050906,45.072793,1232.8,162.29027520752223
6.050536,45.073266,1238.8,162.35042941206726
6.050206,45.073754,1245.2,162.4106299266607
6.049692,45.074166,1251.8,162.47175446101878
6.049465,45.074702,1258.4,162.53403307094794
6.048851,45.074995,1264.6,162.59228779648876
6.048062,45.07489,1271,162.65540420507241
6.048094,45.075042,1276,162.67251074051057
6.048964,45.07523,1281.8,162.74403309533142
6.049757,45.075164,1287.6,162.80680338916704
6.050191,45.074656,1293.4,162.87284838453274
6.050752,45.07422,1299.2,162.93842752881875
6.051377,45.073772,1304.8,163.0084360741275
6.051961,45.073258,1309.4,163.08179607454204
6.051537,45.073819,1315.2,163.15258496585957
6.051057,45.074448,1321.2,163.23212528479831
6.050791,45.075104,1327.6,163.30808578173634
6.050601,45.075734,1333.6,163.3797899210352
6.049906,45.076142,1339.6,163.4508372534146
6.049187,45.07644,1345.4,163.51637372859904
6.048157,45.076346,1351.4,163.59801513454747
6.047423,45.076616,1357.6,163.66307362455677
6.048155,45.07657,1362.4,163.72084315411004
6.048877,45.076739,1368.2,163.78063587634458
6.049605,45.076686,1372.8,163.83816677710038
6.05036,45.076544,1378.2,163.89958591502398
6.051052,45.076314000000004,1384,163.95970804842543
6.051549,45.075954,1389.8,164.01567599433739
6.051906,45.075496,1395,164.07387384724314
6.052222,45.075004,1399.6,164.13401325334527
6.052236,45.075185,1404.4,164.1541921160129
